player_name,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,nb_saisons,country,is_french,is_european,continent
Awvee Storey,29.33,198.12,102.06,20.0,2.03,1.2,0.3,-6.87,0.11,0.1,0.19,0.43,0.08,3,USA,False,False,Amérique du Nord
Axel Toupane,25.0,200.66,95.25,11.0,2.73,0.87,0.4,-3.7,0.01,0.06,0.1,0.53,0.06,3,France,True,True,Europe
Ayo Dosunmu,22.5,194.31,90.72,78.5,8.7,2.8,2.95,-3.15,0.02,0.09,0.14,0.58,0.15,2,USA,False,False,Amérique du Nord
B.J. Armstrong,30.5,187.96,82.78,43.5,5.65,1.4,2.42,-6.6,0.01,0.09,0.17,0.54,0.26,4,USA,False,False,Amérique du Nord
BJ Johnson,24.33,199.81,90.72,7.0,4.27,2.13,0.1,-9.97,0.05,0.14,0.18,0.51,0.02,3,USA,False,False,Amérique du Nord
Bam Adebayo,22.5,206.59,115.67,69.67,14.98,8.55,3.47,2.57,0.08,0.21,0.21,0.6,0.18,6,USA,False,False,Amérique du Nord
Baron Davis,27.0,190.5,98.26,64.23,15.86,3.72,7.16,1.46,0.03,0.1,0.24,0.5,0.36,13,USA,False,False,Amérique du Nord
Ben Bentil,22.0,205.74,106.59,3.0,0.0,0.7,0.0,-44.0,0.0,0.25,0.18,0.0,0.0,1,Ghana,False,False,Afrique
Ben Davis,25.5,205.74,109.43,10.0,1.25,1.38,0.2,-11.15,0.22,0.18,0.24,0.35,0.1,4,USA,False,False,Amérique du Nord
Ben Gordon,27.0,190.5,90.92,67.64,13.89,2.35,2.37,-3.42,0.02,0.09,0.25,0.53,0.16,11,USA,False,False,Amérique du Nord
Ben Handlogten,30.5,208.28,108.86,19.0,4.25,3.15,0.5,-6.6,0.13,0.23,0.18,0.55,0.07,2,USA,False,False,Amérique du Nord
Ben Hansbrough,25.0,190.5,92.08,28.0,2.0,0.6,0.8,-6.7,0.01,0.08,0.16,0.5,0.2,1,USA,False,False,Amérique du Nord
Ben McLemore,25.0,193.89,88.75,61.78,8.47,2.13,0.91,-4.82,0.02,0.09,0.18,0.54,0.07,9,USA,False,False,Amérique du Nord
Ben Simmons,23.2,208.79,107.05,63.4,14.06,7.64,7.38,4.16,0.05,0.17,0.2,0.58,0.33,5,Australia,False,False,Océanie
Ben Uzoh,23.5,190.5,92.99,30.0,4.15,2.6,2.5,-3.9,0.07,0.11,0.18,0.42,0.28,2,USA,False,False,Amérique du Nord
Ben Wallace,29.5,205.74,108.86,68.0,5.39,9.1,1.23,3.04,0.12,0.24,0.11,0.47,0.06,16,USA,False,False,Amérique du Nord
Bennedict Mathurin,21.0,195.58,95.25,78.0,16.7,4.1,1.5,-4.3,0.04,0.1,0.24,0.57,0.08,1,Canada,False,False,Amérique du Nord
Beno Udrih,28.0,190.5,92.5,63.92,7.95,1.98,3.38,-0.5,0.02,0.09,0.19,0.53,0.26,13,Slovenia,False,True,Europe
Benoit Benjamin,33.5,213.36,115.1,6.75,2.3,1.92,0.18,9.5,0.07,0.18,0.16,0.42,0.03,4,USA,False,False,Amérique du Nord
Bernard James,29.0,208.28,108.11,30.67,2.17,2.2,0.17,-1.7,0.12,0.18,0.12,0.55,0.03,3,USA,False,False,Amérique du Nord
Bernard Robinson,25.0,198.12,95.25,42.67,3.8,2.1,0.93,-6.93,0.05,0.14,0.16,0.47,0.13,3,USA,False,False,Amérique du Nord
Bilal Coulibaly,19.5,200.0,88.0,62.0,9.8,4.3,2.1,-3.5,0.05,0.19,0.18,0.57,0.14,2,France,True,True,Europe
Bill Curley,27.5,205.74,105.46,23.5,2.8,1.92,0.38,-2.1,0.08,0.12,0.13,0.51,0.05,4,USA,False,False,Amérique du Nord
Bill Wennington,35.5,213.36,118.39,38.5,3.47,2.15,0.42,-1.02,0.07,0.17,0.19,0.43,0.07,4,USA,False,False,Amérique du Nord
Billy Garrett,24.0,198.12,97.52,4.0,6.5,0.8,1.8,-8.6,0.0,0.04,0.22,0.45,0.19,1,USA,False,False,Amérique du Nord
Billy Owens,30.0,204.72,101.15,54.4,7.94,5.34,2.04,-2.86,0.09,0.16,0.18,0.47,0.13,5,USA,False,False,Amérique du Nord
Billy Thomas,30.33,195.58,99.49,17.67,2.4,0.8,0.4,-3.4,0.02,0.08,0.18,0.44,0.06,3,USA,False,False,Amérique du Nord
Bimbo Coles,32.5,187.96,82.55,47.88,5.69,1.7,2.97,-9.29,0.02,0.07,0.16,0.45,0.24,8,USA,False,False,Amérique du Nord
Bismack Biyombo,24.5,204.89,113.78,66.58,5.15,5.8,0.62,-5.32,0.1,0.21,0.13,0.56,0.05,12,Democratic Republic of the Congo,False,False,Autre
Bison Dele,29.0,210.82,117.93,45.33,11.23,6.07,1.3,1.13,0.11,0.19,0.25,0.51,0.11,3,USA,False,False,Amérique du Nord
Blake Ahearn,25.67,187.96,86.18,6.33,3.67,0.8,0.87,-8.1,0.0,0.09,0.24,0.48,0.18,3,USA,False,False,Amérique du Nord
Blake Griffin,28.0,207.5,113.68,58.85,17.93,7.48,3.89,4.37,0.06,0.2,0.25,0.55,0.2,13,USA,False,False,Amérique du Nord
Blake Wesley,20.0,193.04,83.91,37.0,5.0,2.2,2.6,-13.4,0.02,0.1,0.18,0.39,0.2,1,USA,False,False,Amérique du Nord
Blue Edwards,32.0,193.04,99.34,55.33,7.27,2.4,1.9,-5.73,0.04,0.1,0.19,0.5,0.17,3,USA,False,False,Amérique du Nord
Bo Outlaw,31.5,203.2,97.52,59.67,4.81,4.37,1.43,-1.38,0.09,0.14,0.12,0.58,0.09,12,USA,False,False,Amérique du Nord
Bob McCann,34.0,198.12,110.68,1.0,0.0,1.0,0.0,-27.5,0.0,0.2,0.09,0.0,0.0,1,USA,False,False,Amérique du Nord
Bob Sura,28.0,195.58,90.72,64.22,8.81,3.54,3.87,-1.81,0.04,0.12,0.19,0.5,0.27,9,USA,False,False,Amérique du Nord
Boban Marjanovic,30.5,221.93,131.54,39.62,5.4,3.45,0.42,7.2,0.14,0.27,0.25,0.63,0.08,8,Serbia,False,True,Europe
Bobby Brown,28.5,187.96,79.38,39.5,3.78,0.55,1.23,-14.45,0.01,0.06,0.24,0.46,0.22,4,USA,False,False,Amérique du Nord
Bobby Hurley,26.5,182.88,74.84,55.0,3.5,0.95,2.95,-5.3,0.02,0.06,0.16,0.47,0.33,2,USA,False,False,Amérique du Nord
Bobby Jackson,30.5,185.42,83.91,62.92,10.02,3.13,2.59,1.58,0.04,0.12,0.22,0.51,0.2,12,USA,False,False,Amérique du Nord
Bobby Jones,23.5,200.66,97.52,45.0,3.2,1.65,0.5,-0.7,0.07,0.13,0.17,0.52,0.08,2,USA,False,False,Amérique du Nord
Bobby Phills,28.5,195.58,100.02,50.5,12.72,3.4,3.18,2.78,0.03,0.09,0.2,0.52,0.17,4,USA,False,False,Amérique du Nord
Bobby Portis,24.5,209.87,111.92,65.38,11.42,6.98,1.21,-1.91,0.08,0.22,0.21,0.55,0.09,8,USA,False,False,Amérique du Nord
Bobby Simmons,27.0,198.12,105.28,46.6,6.82,3.06,1.24,-0.76,0.06,0.12,0.16,0.46,0.1,10,USA,False,False,Amérique du Nord
Bogdan Bogdanovic,28.5,197.27,98.21,61.12,13.98,3.4,3.39,0.21,0.02,0.11,0.21,0.57,0.18,8,Serbia,False,True,Europe
Bojan Bogdanovic,30.4,202.42,101.04,71.4,15.52,3.64,1.77,-0.87,0.02,0.11,0.22,0.59,0.09,10,Croatia,False,True,Europe
Bol Bol,21.5,218.44,99.79,30.75,4.85,2.68,0.62,-9.65,0.04,0.19,0.18,0.58,0.09,4,Sudan,False,False,Autre
Bones Hyland,21.5,187.96,76.66,62.5,10.95,2.55,2.95,-1.8,0.02,0.12,0.25,0.55,0.23,2,USA,False,False,Amérique du Nord
Boniface Ndong,28.0,213.36,92.99,23.0,2.2,1.6,0.3,-14.0,0.11,0.2,0.19,0.44,0.08,1,Senegal,False,False,Afrique
Bonzi Wells,26.5,195.58,95.39,59.1,11.12,4.37,1.91,1.54,0.07,0.15,0.26,0.51,0.15,10,USA,False,False,Amérique du Nord
Bonzie Colson,23.0,198.12,102.06,8.0,4.9,3.8,0.4,-9.2,0.06,0.18,0.17,0.45,0.04,1,USA,False,False,Amérique du Nord
Boris Diaw,28.5,203.2,106.43,76.0,8.42,4.31,3.44,2.29,0.05,0.13,0.16,0.54,0.19,14,France,True,True,Europe
Bostjan Nachbar,24.5,205.74,100.24,52.83,5.93,2.25,0.78,-4.77,0.03,0.14,0.19,0.5,0.09,6,Slovenia,False,True,Europe
Bracey Wright,21.5,190.5,93.21,13.0,6.2,1.85,0.75,3.75,0.03,0.11,0.2,0.51,0.09,2,USA,False,False,Amérique du Nord
Brad Lohaus,32.5,210.82,104.33,7.5,1.9,1.25,0.4,-27.7,0.03,0.14,0.14,0.38,0.07,2,USA,False,False,Amérique du Nord
Brad Miller,29.5,213.18,118.03,62.0,10.44,6.66,2.66,1.06,0.08,0.2,0.18,0.56,0.16,14,USA,False,False,Amérique du Nord
Brad Wanamaker,30.5,191.14,95.25,47.75,4.97,1.62,2.35,0.43,0.01,0.09,0.16,0.53,0.22,4,USA,False,False,Amérique du Nord
Bradley Beal,25.0,194.19,93.89,63.18,22.11,4.06,4.34,0.15,0.03,0.1,0.27,0.56,0.2,11,USA,False,False,Amérique du Nord
Brandan Wright,25.3,208.03,96.16,42.8,6.66,3.5,0.44,-0.35,0.09,0.15,0.17,0.62,0.05,10,USA,False,False,Amérique du Nord
Branden Dawson,23.0,198.12,102.06,6.0,0.8,0.7,0.0,-24.6,0.11,0.07,0.09,0.46,0.0,1,USA,False,False,Amérique du Nord
Brandin Knight,23.0,182.88,81.65,1.0,0.0,0.0,1.0,-10.1,0.0,0.0,0.14,0.0,0.33,1,USA,False,False,Amérique du Nord
Brandon Armstrong,23.0,195.58,84.37,36.0,1.97,0.5,0.2,-10.87,0.03,0.06,0.23,0.4,0.07,3,USA,False,False,Amérique du Nord
Brandon Bass,26.5,203.2,112.26,63.17,7.82,4.18,0.7,-2.26,0.08,0.17,0.18,0.55,0.06,12,USA,False,False,Amérique du Nord
Brandon Boston,20.0,198.12,85.28,51.0,6.7,2.2,1.0,-2.0,0.02,0.11,0.21,0.48,0.1,1,USA,False,False,Amérique du Nord
Brandon Boston Jr.,21.0,198.12,85.28,22.0,6.5,1.4,0.9,-7.7,0.02,0.1,0.24,0.52,0.13,1,USA,False,False,Amérique du Nord
Brandon Clarke,24.5,203.2,97.52,59.25,10.7,5.58,1.4,2.08,0.08,0.17,0.17,0.64,0.1,4,Canada,False,False,Amérique du Nord
Brandon Davies,22.5,208.28,108.86,39.0,4.05,2.6,0.8,-12.15,0.09,0.14,0.16,0.47,0.1,2,USA,False,False,Amérique du Nord
Brandon Goodwin,24.5,184.15,81.65,33.25,4.3,1.42,1.72,-4.12,0.02,0.09,0.2,0.47,0.26,4,USA,False,False,Amérique du Nord
Brandon Hunter,23.5,200.66,119.29,33.5,3.3,2.75,0.3,-2.8,0.13,0.2,0.19,0.5,0.05,2,USA,False,False,Amérique du Nord
Brandon Ingram,22.0,203.93,86.18,59.0,19.83,5.24,4.21,-0.89,0.02,0.13,0.25,0.55,0.19,7,USA,False,False,Amérique du Nord
Brandon Jennings,24.0,185.42,76.76,61.67,13.16,2.87,5.36,-2.9,0.02,0.1,0.23,0.49,0.31,9,USA,False,False,Amérique du Nord
Brandon Knight,24.44,189.94,85.63,50.11,12.46,2.74,3.51,-6.98,0.02,0.1,0.23,0.52,0.22,9,USA,False,False,Amérique du Nord
Brandon Paul,27.0,193.04,90.72,64.0,2.3,1.1,0.6,0.3,0.01,0.11,0.13,0.5,0.1,1,USA,False,False,Amérique du Nord
Brandon Roy,24.67,198.12,98.43,54.33,16.33,3.93,4.48,2.08,0.03,0.11,0.24,0.51,0.23,6,USA,False,False,Amérique du Nord
Brandon Rush,27.0,198.12,98.93,53.44,6.09,2.43,0.93,-3.86,0.02,0.12,0.15,0.51,0.08,9,USA,False,False,Amérique du Nord
Brandon Sampson,22.0,195.58,83.46,14.0,5.1,1.1,0.7,-6.0,0.01,0.06,0.15,0.57,0.06,1,USA,False,False,Amérique du Nord
Brandon Williams,24.25,195.58,94.69,10.5,4.5,1.35,1.05,-19.23,0.12,0.04,0.21,0.39,0.07,4,USA,False,False,Amérique du Nord
Braxton Key,25.5,203.2,102.06,7.0,4.25,2.4,0.5,1.75,0.03,0.13,0.14,0.79,0.04,2,USA,False,False,Amérique du Nord
Brendan Haywood,28.08,213.36,119.85,62.77,6.59,5.78,0.58,-2.06,0.12,0.17,0.15,0.54,0.04,13,USA,False,False,Amérique du Nord
Brent Barry,31.0,199.1,92.6,64.08,9.08,3.03,3.1,1.82,0.02,0.11,0.16,0.6,0.18,13,USA,False,False,Amérique du Nord
Brent Price,30.5,185.42,83.91,34.0,4.18,1.12,1.85,-5.97,0.03,0.07,0.19,0.53,0.23,6,USA,False,False,Amérique du Nord
Brent Scott,26.0,208.28,113.4,16.0,1.2,0.6,0.2,4.9,0.07,0.11,0.19,0.48,0.09,1,USA,False,False,Amérique du Nord
Brett Szabo,29.0,210.82,104.33,70.0,2.2,2.4,0.2,-11.1,0.09,0.2,0.12,0.52,0.04,1,USA,False,False,Amérique du Nord
Brevin Knight,27.5,177.8,77.19,60.75,7.38,2.49,6.14,-3.32,0.02,0.1,0.17,0.47,0.39,12,USA,False,False,Amérique du Nord
Brian Bowen II,21.5,198.12,86.18,6.0,0.75,0.85,0.0,12.55,0.02,0.16,0.12,0.32,0.0,2,USA,False,False,Amérique du Nord
Brian Cardinal,29.5,203.2,110.37,38.0,3.6,1.89,0.82,3.62,0.07,0.14,0.15,0.52,0.11,12,USA,False,False,Amérique du Nord
Brian Cook,27.0,205.74,112.59,46.67,4.62,2.31,0.5,-5.58,0.05,0.18,0.21,0.49,0.07,9,USA,False,False,Amérique du Nord
Brian Evans,24.0,203.2,99.79,34.0,2.67,1.23,0.73,-6.33,0.04,0.12,0.16,0.43,0.16,3,USA,False,False,Amérique du Nord
Brian Grant,29.5,205.74,115.03,59.8,9.16,7.06,1.11,-0.22,0.1,0.21,0.17,0.53,0.07,10,USA,False,False,Amérique du Nord
Brian Oliver,30.0,193.04,95.25,5.0,3.0,1.8,0.4,-1.8,0.05,0.12,0.14,0.36,0.05,1,USA,False,False,Amérique du Nord
Brian Roberts,29.0,185.42,79.11,62.8,6.14,1.28,2.16,-6.12,0.01,0.08,0.2,0.52,0.23,5,USA,False,False,Amérique du Nord
Brian Scalabrine,29.0,205.74,107.21,47.27,2.81,1.79,0.77,1.46,0.04,0.13,0.13,0.48,0.11,11,USA,False,False,Amérique du Nord
Brian Shaw,34.0,198.12,90.72,60.14,4.19,2.49,2.61,-5.64,0.03,0.15,0.16,0.39,0.25,7,USA,False,False,Amérique du Nord
Brian Skinner,28.5,205.74,118.31,50.42,4.56,4.46,0.43,-5.74,0.1,0.2,0.14,0.51,0.04,12,USA,False,False,Amérique du Nord
Briante Weber,24.0,187.96,74.84,15.0,3.43,2.27,1.77,-18.3,0.04,0.13,0.13,0.46,0.16,3,USA,False,False,Amérique du Nord
Brice Johnson,23.5,208.28,104.33,10.5,1.85,1.35,0.2,21.3,0.11,0.22,0.29,0.39,0.1,2,USA,False,False,Amérique du Nord
Britton Johnsen,24.5,208.28,95.25,13.0,2.05,2.0,0.65,-20.4,0.06,0.11,0.14,0.3,0.08,2,USA,False,False,Amérique du Nord
Brodric Thomas,24.5,195.58,83.91,22.0,2.85,1.25,0.9,-0.75,0.03,0.1,0.16,0.5,0.18,2,USA,False,False,Amérique du Nord
Brook Lopez,28.0,213.53,123.35,63.07,16.53,5.94,1.32,-0.29,0.07,0.14,0.24,0.57,0.08,15,USA,False,False,Amérique du Nord
Brooks Thompson,26.5,193.04,87.54,48.5,4.3,0.95,1.8,-7.25,0.01,0.09,0.21,0.51,0.26,2,USA,False,False,Amérique du Nord
Bruce Bowen,32.5,200.66,90.72,72.67,5.82,2.71,1.22,5.65,0.03,0.09,0.11,0.49,0.07,12,USA,False,False,Amérique du Nord
Bruce Brown,24.0,193.55,91.63,69.8,8.5,4.3,2.46,0.08,0.05,0.12,0.15,0.55,0.13,5,USA,False,False,Amérique du Nord
Bruno Caboclo,22.5,205.74,95.93,16.17,3.07,2.02,0.5,0.7,0.06,0.14,0.18,0.41,0.08,6,Brazil,False,False,Amérique du Sud
Bruno Fernando,22.5,206.38,108.86,39.5,3.15,2.8,0.55,-7.65,0.09,0.21,0.16,0.56,0.09,4,Angola,False,False,Afrique
Bruno Sundov,22.5,218.44,110.15,16.5,1.98,1.28,0.17,-12.52,0.07,0.17,0.23,0.39,0.06,6,Croatia,False,True,Europe
Bryant Reeves,26.0,213.36,126.1,63.6,12.1,6.64,1.6,-8.42,0.08,0.18,0.21,0.5,0.09,5,USA,False,False,Amérique du Nord
Bryant Stith,28.5,195.58,94.65,50.33,8.17,2.63,1.73,-6.45,0.03,0.1,0.17,0.52,0.12,6,USA,False,False,Amérique du Nord
Bryce Cotton,22.5,185.42,74.84,11.5,3.15,0.6,0.7,-15.7,0.01,0.05,0.21,0.46,0.15,2,USA,False,False,Amérique du Nord
Bryce Dejean-Jones,23.0,198.12,92.08,14.0,5.6,3.4,1.1,-7.0,0.03,0.18,0.14,0.5,0.08,1,USA,False,False,Amérique du Nord
Bryce Drew,26.5,190.5,83.69,40.5,3.55,1.05,1.85,-2.03,0.02,0.08,0.16,0.43,0.22,6,USA,False,False,Amérique du Nord
Bryce McGowens,20.0,198.12,79.38,46.0,5.3,2.0,1.2,-9.7,0.02,0.09,0.15,0.52,0.1,1,USA,False,False,Amérique du Nord
Bryn Forbes,26.0,189.05,90.07,61.57,7.84,1.47,1.1,-2.66,0.01,0.07,0.18,0.55,0.09,7,USA,False,False,Amérique du Nord
Bryon Russell,30.0,200.66,102.06,72.33,8.98,3.87,1.48,4.91,0.04,0.13,0.16,0.54,0.09,9,USA,False,False,Amérique du Nord
Bubba Wells,23.0,195.58,104.33,39.0,3.3,1.7,0.9,-14.0,0.06,0.14,0.18,0.47,0.14,1,USA,False,False,Amérique du Nord
Buck Williams,37.5,203.2,102.06,57.5,5.6,4.95,0.6,4.8,0.13,0.18,0.14,0.57,0.05,2,USA,False,False,Amérique du Nord
Buddy Boeheim,23.0,198.12,92.99,10.0,1.6,0.6,0.4,2.7,0.02,0.04,0.13,0.29,0.06,1,USA,False,False,Amérique du Nord
Buddy Hield,26.86,193.04,98.62,78.29,16.14,4.4,2.59,-2.94,0.02,0.12,0.23,0.57,0.13,7,Bahamas,False,False,Autre
Byron Mullens,23.0,213.36,124.74,37.8,5.42,3.2,0.56,-15.82,0.06,0.2,0.21,0.44,0.05,5,USA,False,False,Amérique du Nord
Byron Scott,36.0,193.04,92.99,79.0,6.7,1.5,1.3,6.7,0.02,0.08,0.16,0.59,0.11,1,USA,False,False,Amérique du Nord
C.J. Watson,28.5,187.96,79.61,60.0,7.03,1.9,2.48,0.44,0.02,0.08,0.17,0.52,0.19,10,USA,False,False,Amérique du Nord
C.J. Williams,28.5,195.58,103.42,26.5,4.05,1.0,0.95,-9.35,0.01,0.06,0.14,0.53,0.12,2,USA,False,False,Amérique du Nord
CJ Elleby,21.5,198.12,90.72,44.0,4.05,2.5,0.9,-9.8,0.05,0.12,0.15,0.48,0.09,2,USA,False,False,Amérique du Nord
CJ McCollum,26.5,191.26,87.54,66.5,18.66,3.44,3.59,1.85,0.02,0.09,0.25,0.55,0.18,10,USA,False,False,Amérique du Nord
CJ Miles,26.0,198.12,101.54,56.53,8.79,2.2,1.05,0.37,0.03,0.1,0.21,0.52,0.09,15,USA,False,False,Amérique du Nord
CJ Wilcox,25.0,195.58,88.45,22.0,2.0,0.43,0.43,-5.07,0.02,0.07,0.19,0.45,0.14,3,USA,False,False,Amérique du Nord
Cade Cunningham,20.5,199.39,99.79,38.0,18.65,5.85,5.8,-6.15,0.03,0.15,0.28,0.5,0.29,2,USA,False,False,Amérique du Nord
Cal Bowdler,24.0,208.28,112.34,47.33,3.0,1.9,0.2,-4.27,0.07,0.15,0.16,0.47,0.03,3,USA,False,False,Amérique du Nord
Calbert Cheaney,29.5,200.66,97.75,61.2,6.76,2.86,1.42,-1.23,0.04,0.11,0.15,0.46,0.1,10,USA,False,False,Amérique du Nord
Caleb Houstan,20.0,203.2,92.99,51.0,3.8,1.9,0.6,-5.3,0.04,0.08,0.11,0.51,0.05,1,Canada,False,False,Amérique du Nord
Caleb Martin,25.5,195.58,92.99,50.5,7.5,3.35,1.33,0.4,0.04,0.11,0.15,0.56,0.1,4,USA,False,False,Amérique du Nord
Caleb Swanigan,22.0,204.89,114.91,25.0,2.23,2.9,0.7,-8.8,0.08,0.23,0.16,0.47,0.12,3,USA,False,False,Amérique du Nord
Calvin Booth,28.5,210.82,108.23,36.6,3.13,2.53,0.45,-4.97,0.08,0.16,0.13,0.49,0.05,10,USA,False,False,Amérique du Nord
Cam Reddish,21.5,202.56,98.66,43.25,10.38,3.0,1.3,-7.28,0.02,0.09,0.19,0.52,0.08,4,USA,False,False,Amérique du Nord
Cam Thomas,20.5,190.5,95.25,62.0,9.55,2.05,1.3,-4.0,0.01,0.1,0.24,0.54,0.12,2,Japan,False,False,Asie
Cameron Bairstow,24.5,205.74,113.4,18.0,1.25,1.0,0.2,-11.8,0.07,0.14,0.17,0.35,0.06,2,Australia,False,False,Océanie
Cameron Johnson,25.5,203.2,95.25,56.25,11.6,3.78,1.5,4.88,0.03,0.12,0.17,0.6,0.08,4,USA,False,False,Amérique du Nord
Cameron McGriff,24.0,200.66,99.79,3.0,4.7,5.0,1.0,7.3,0.1,0.21,0.12,0.47,0.09,1,USA,False,False,Amérique du Nord
Cameron Oliver,24.5,203.2,105.23,3.0,11.15,4.15,1.4,-3.05,0.05,0.15,0.17,0.66,0.09,2,USA,False,False,Amérique du Nord
Cameron Payne,24.5,187.96,83.74,40.88,8.21,2.39,3.36,0.89,0.02,0.11,0.2,0.52,0.26,8,USA,False,False,Amérique du Nord
Cameron Reynolds,25.0,201.93,102.06,12.0,4.0,1.3,0.55,-16.6,0.03,0.09,0.16,0.5,0.08,2,USA,False,False,Amérique du Nord
Caris LeVert,25.0,199.21,92.66,56.0,14.57,3.87,3.97,-0.94,0.03,0.11,0.23,0.53,0.22,7,USA,False,False,Amérique du Nord
Carl Herrera,31.0,205.74,102.06,53.67,4.4,2.77,0.4,-7.6,0.07,0.15,0.18,0.43,0.05,3,USA,False,False,Amérique du Nord
Carl Landry,28.0,205.74,112.49,57.0,10.06,4.74,0.67,-4.29,0.1,0.17,0.2,0.6,0.06,9,USA,False,False,Amérique du Nord
Carl Thomas,27.5,193.04,83.91,31.0,2.25,0.9,0.4,-7.0,0.03,0.13,0.17,0.46,0.14,2,USA,False,False,Amérique du Nord
Carldell Johnson,29.0,177.8,81.65,15.0,1.8,0.6,1.5,2.3,0.01,0.08,0.18,0.37,0.31,1,USA,False,False,Amérique du Nord
Carlik Jones,24.5,182.88,78.93,6.0,1.85,0.65,0.95,-6.2,0.03,0.07,0.19,0.37,0.28,2,USA,False,False,Amérique du Nord
Carlos Arroyo,26.22,187.96,91.52,63.22,6.26,1.62,2.94,-0.03,0.03,0.08,0.19,0.51,0.29,9,Puerto Rico,False,False,Amérique du Sud
Carlos Boozer,27.0,205.54,120.03,66.23,16.27,9.48,2.28,-0.68,0.09,0.26,0.24,0.55,0.13,13,USA,False,False,Amérique du Nord
Carlos Delfino,26.0,198.12,104.33,63.38,7.98,3.46,1.76,-0.64,0.03,0.15,0.18,0.51,0.12,8,Argentina,False,False,Amérique du Sud
Carlos Rogers,28.5,210.82,102.51,32.17,5.48,3.27,0.53,-1.1,0.08,0.14,0.17,0.6,0.08,6,USA,False,False,Amérique du Nord
Carmelo Anthony,29.0,202.93,105.73,66.32,22.02,6.16,2.64,1.01,0.05,0.15,0.29,0.54,0.13,19,USA,False,False,Amérique du Nord
Caron Butler,29.5,200.66,102.35,62.93,13.69,4.79,2.21,-0.91,0.04,0.13,0.21,0.52,0.11,14,USA,False,False,Amérique du Nord
Carrick Felix,23.0,198.12,91.17,7.0,2.7,0.9,0.6,4.7,0.04,0.14,0.22,0.6,0.14,1,USA,False,False,Amérique du Nord
Carsen Edwards,23.0,180.34,90.72,24.0,4.37,1.2,1.53,-5.17,0.02,0.08,0.18,0.45,0.15,3,USA,False,False,Amérique du Nord
Cartier Martin,27.0,200.66,99.79,34.71,5.36,2.11,0.54,0.61,0.03,0.13,0.17,0.49,0.06,7,USA,False,False,Amérique du Nord
Casey Jacobsen,24.0,198.12,97.52,71.75,4.9,1.75,1.0,0.3,0.02,0.09,0.13,0.51,0.08,4,USA,False,False,Amérique du Nord
Casey Shaw,23.0,210.82,117.93,9.0,0.2,0.3,0.0,-10.7,0.17,0.0,0.29,0.12,0.0,1,USA,False,False,Amérique du Nord
Casper Ware,24.0,177.8,79.38,9.0,5.3,1.0,1.1,1.0,0.0,0.1,0.2,0.54,0.14,1,USA,False,False,Amérique du Nord
Cassius Stanley,21.5,195.58,86.18,16.5,3.65,1.45,0.2,2.55,0.05,0.1,0.17,0.45,0.03,2,USA,False,False,Amérique du Nord
Cassius Winston,23.5,185.42,83.91,14.5,1.95,0.25,0.75,-12.4,0.0,0.06,0.18,0.56,0.25,2,USA,False,False,Amérique du Nord
Cat Barber,27.0,185.42,78.47,3.0,0.0,1.0,1.0,34.6,0.09,0.29,0.22,0.0,0.2,1,USA,False,False,Amérique du Nord
Cedi Osman,25.86,201.43,101.05,63.43,9.13,2.96,1.94,-3.74,0.02,0.12,0.17,0.54,0.12,7,Turkey,False,True,Europe
Cedric Bozeman,24.0,198.12,93.89,23.0,1.1,1.0,0.4,-5.2,0.02,0.11,0.11,0.31,0.08,1,USA,False,False,Amérique du Nord
Cedric Ceballos,29.0,200.15,97.52,43.8,12.32,5.44,1.06,-1.96,0.08,0.17,0.25,0.53,0.08,5,USA,False,False,Amérique du Nord
Cedric Henderson,25.0,200.66,101.15,52.0,6.38,2.42,1.38,-0.02,0.03,0.09,0.19,0.47,0.11,5,USA,False,False,Amérique du Nord
Cedric Jackson,24.0,190.5,86.18,12.0,1.7,0.7,1.2,-1.3,0.03,0.09,0.22,0.4,0.33,1,USA,False,False,Amérique du Nord
Cedric Simmons,22.0,205.74,106.59,25.0,1.7,1.57,0.13,-14.8,0.08,0.15,0.15,0.37,0.03,3,USA,False,False,Amérique du Nord
Cezary Trybanski,23.0,218.44,108.86,15.0,0.9,0.9,0.1,-11.1,0.07,0.1,0.16,0.29,0.02,1,Poland,False,True,Europe
Chandler Hutchison,24.5,199.39,93.78,25.75,4.5,3.0,0.68,1.15,0.02,0.18,0.14,0.55,0.07,4,USA,False,False,Amérique du Nord
Chandler Parsons,27.0,206.87,103.72,48.89,10.6,3.82,2.29,-2.94,0.02,0.13,0.18,0.52,0.14,9,USA,False,False,Amérique du Nord
Channing Frye,29.46,211.02,113.19,68.46,8.42,4.31,0.94,-0.83,0.04,0.18,0.18,0.55,0.07,13,USA,False,False,Amérique du Nord
Charles Barkley,35.5,198.12,114.31,45.75,16.25,12.0,3.92,3.05,0.13,0.27,0.22,0.56,0.19,4,USA,False,False,Amérique du Nord
Charles Bassey,21.5,205.74,104.33,29.0,4.35,4.1,0.85,-5.6,0.13,0.23,0.15,0.66,0.1,2,Nigeria,False,False,Afrique
Charles Cooke,23.0,195.58,88.9,13.0,0.5,0.2,0.1,-15.7,0.0,0.05,0.16,0.2,0.04,1,USA,False,False,Amérique du Nord
Charles Jenkins,23.5,190.5,98.66,55.0,3.85,0.9,2.0,-6.1,0.01,0.07,0.17,0.45,0.24,2,USA,False,False,Amérique du Nord
